Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
P,PW,1970,WCPFC,8081,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1971,WCPFC,2133,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1972,WCPFC,1463,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1973,WCPFC,2309,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1974,WCPFC,6647,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1975,WCPFC,5971,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1976,WCPFC,4911,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1977,WCPFC,3592,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1978,WCPFC,9391,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1979,WCPFC,5687,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1980,WCPFC,5580,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1981,WCPFC,6931,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1982,WCPFC,3438,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1985,WCPFC,82,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1986,WCPFC,112,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1987,WCPFC,139,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1988,WCPFC,119,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1989,WCPFC,72,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1990,WCPFC,80,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1992,WCPFC,61,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1993,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1994,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1995,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1996,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1997,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1998,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1999,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,2000,WCPFC,100,...,...,0,0,...,...,...,0,...,...,...,0
P,TV,1985,WCPFC,4,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1979,WCPFC,2901,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1980,WCPFC,1796,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1981,WCPFC,1819,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1982,WCPFC,1400,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1983,WCPFC,1135,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1984,WCPFC,1536,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1985,WCPFC,851,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1986,WCPFC,942,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1987,WCPFC,1510,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1988,WCPFC,1723,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1989,WCPFC,1332,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1990,WCPFC,487,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1991,WCPFC,992,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1992,WCPFC,763,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1993,WCPFC,962,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1994,WCPFC,514,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1995,WCPFC,571,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1996,WCPFC,835,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1997,WCPFC,881,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1998,WCPFC,382,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,1999,WCPFC,584,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2000,WCPFC,320,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2001,WCPFC,447,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2002,WCPFC,304,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2003,WCPFC,586,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2004,WCPFC,279,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2005,WCPFC,353,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2006,WCPFC,294,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2007,WCPFC,272,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2008,WCPFC,293,...,...,0,0,...,...,...,0,...,...,...,0
P,US-HW,2009,WCPFC,214,...,...,0,0,...,...,...,0,...,...,...,0
S,CK,2019,WCPFC,1715,1x1,MON,32,60,5x5,MON,1,1867,...,...,...,0
S,CK,2020,WCPFC,256,1x1,MON,12,14,5x5,MON,1,190,...,...,...,0
S,CK,2023,WCPFC,2366,1x1,MON,35,41,5x5,MON,1,616,...,...,...,0
S,CN,2002,WCPFC,6876,1x1,MON,154,221,5x5,MON,1,2739,...,...,...,0
S,CN,2003,WCPFC,18025,1x1,MON,387,291,10x20,MON,1,89,...,...,...,0
S,CN,2004,WCPFC,15232,1x1,MON,259,333,10x20,MON,1,112,...,...,...,0
S,CN,2005,WCPFC,34930,1x1,MON,647,803,5x5,MON,1,3274,10x20,MON,1,102
S,CN,2006,WCPFC,39993,1x1,MON,339,613,10x20,MON,1,1816,5x5,MON,1,1567
S,CN,2007,WCPFC,40878,1x1,MON,622,907,5x5,MON,1,3120,10x20,MON,1,596
S,CN,2008,WCPFC,36782,1x1,MON,355,613,10x20,MON,1,1176,5x5,MON,1,840
S,CN,2009,WCPFC,58074,1x1,MON,734,1570,5x5,MON,1,2658,10x20,MON,1,300
S,CN,2010,WCPFC,38425,1x1,MON,571,1123,5x5,MON,1,29345,10x20,MON,1,142
S,CN,2011,WCPFC,57953,1x1,MON,710,1378,5x5,MON,1,33712,10x20,MON,1,666
S,CN,2012,WCPFC,38246,1x1,MON,637,1103,5x5,MON,1,32199,10x20,MON,1,2050
S,CN,2013,WCPFC,65255,1x1,MON,806,2042,5x5,MON,1,60013,10x20,MON,1,1899
S,CN,2014,WCPFC,59149,1x1,MON,890,2313,5x5,MON,1,48333,10x20,MON,1,966
S,CN,2015,WCPFC,31306,1x1,MON,548,1055,5x5,MON,1,15594,10x20,MON,1,817
S,CN,2016,WCPFC,9070,1x1,MON,648,312,5x5,MON,1,8899,...,...,...,0
S,CN,2017,WCPFC,11066,1x1,MON,100,146,5x5,MON,1,2712,...,...,...,0
S,CN,2018,WCPFC,12129,1x1,MON,186,374,5x5,MON,1,11696,...,...,...,0
S,CN,2019,WCPFC,0,1x1,MON,9,22,5x5,MON,1,1040,...,...,...,0
S,CN,2023,WCPFC,11729,1x1,MON,199,272,5x5,MON,1,814,...,...,...,0
S,EC,2009,WCPFC,5243,1x1,MON,111,409,10x20,MON,1,1675,...,...,...,0
S,EC,2010,WCPFC,6002,1x1,MON,165,469,5x5,MON,1,8601,10x20,MON,1,833
S,EC,2011,WCPFC,16913,1x1,MON,310,590,10x20,MON,1,13183,5x5,MON,1,12219
S,EC,2012,WCPFC,14523,1x1,MON,285,559,5x5,MON,1,5862,10x20,MON,1,1537
S,EC,2013,WCPFC,15257,1x1,MON,239,666,5x5,MON,1,17933,10x20,MON,1,6937
S,EC,2014,WCPFC,15067,1x1,MON,279,704,5x5,MON,1,13318,...,...,...,0
S,EC,2015,WCPFC,7937,1x1,MON,86,386,5x5,MON,1,6027,...,...,...,0
S,EC,2016,WCPFC,2605,1x1,MON,24,66,5x5,MON,1,1444,...,...,...,0
S,EC,2017,WCPFC,8547,1x1,MON,162,374,5x5,MON,1,7043,...,...,...,0
S,EC,2018,WCPFC,16304,1x1,MON,179,530,5x5,MON,1,12822,...,...,...,0
S,EC,2019,WCPFC,18559,1x1,MON,159,482,5x5,MON,1,13760,...,...,...,0
S,EC,2020,WCPFC,9184,1x1,MON,154,435,5x5,MON,1,9389,...,...,...,0
S,EC,2022,WCPFC,11888,1x1,MON,371,499,5x5,MON,1,194,...,...,...,0
S,EC,2023,WCPFC,10999,1x1,MON,320,418,5x5,MON,1,5626,...,...,...,0
S,ES,2008,WCPFC,22656,1x1,MON,319,377,5x5,MON,1,2882,...,...,...,0
S,ES,2009,WCPFC,17166,1x1,MON,244,326,10x20,MON,1,3554,5x5,MON,1,50
S,ES,2010,WCPFC,18969,1x1,MON,289,446,10x20,MON,1,11892,5x5,MON,1,11131
S,ES,2011,WCPFC,24345,1x1,MON,370,477,10x20,MON,1,14530,5x5,MON,1,3521
S,ES,2012,WCPFC,20428,1x1,MON,387,456,10x20,MON,1,22063,5x5,MON,1,9152
S,ES,2013,WCPFC,28756,1x1,MON,397,557,5x5,MON,1,25822,10x20,MON,1,5307
S,ES,2014,WCPFC,28220,1x1,MON,354,451,5x5,MON,1,26153,...,...,...,0
S,ES,2015,WCPFC,25001,1x1,MON,237,340,5x5,MON,1,9303,...,...,...,0
S,ES,2016,WCPFC,6136,1x1,MON,62,89,5x5,MON,1,8225,...,...,...,0
S,ES,2017,WCPFC,7573,1x1,MON,111,141,5x5,MON,1,7842,...,...,...,0
S,ES,2018,WCPFC,7687,1x1,MON,138,183,5x5,MON,1,8950,...,...,...,0
S,ES,2019,WCPFC,7805,1x1,MON,106,151,5x5,MON,1,8648,...,...,...,0
S,ES,2020,WCPFC,7382,1x1,MON,142,203,5x5,MON,1,1907,...,...,...,0
S,ES,2021,WCPFC,8712,1x1,MON,187,293,5x5,MON,1,1366,...,...,...,0
S,ES,2023,WCPFC,16924,1x1,MON,166,316,5x5,MON,1,763,...,...,...,0
S,FM,1993,WCPFC,10688,1x1,MON,299,433,5x5,MON,1,1003,10x20,MON,1,191
S,FM,1994,WCPFC,13546,1x1,MON,327,588,5x5,MON,1,1794,10x20,MON,1,16
S,FM,1995,WCPFC,3978,1x1,MON,121,194,5x5,MON,1,749,...,...,...,0
S,FM,1996,WCPFC,5369,1x1,MON,153,252,5x5,MON,1,955,...,...,...,0
S,FM,1998,WCPFC,8554,1x1,MON,274,303,5x5,MON,1,1129,...,...,...,0
S,FM,1999,WCPFC,5947,1x1,MON,167,227,5x5,MON,1,1421,...,...,...,0
S,FM,2000,WCPFC,13196,1x1,MON,303,478,5x5,MON,1,2404,...,...,...,0
S,FM,2001,WCPFC,9968,1x1,MON,289,368,5x5,MON,1,2078,10x20,MON,1,325
S,FM,2002,WCPFC,12726,1x1,MON,361,503,5x5,MON,1,3349,10x20,MON,1,1131
S,FM,2003,WCPFC,20003,1x1,MON,440,622,5x5,MON,1,2722,...,...,...,0
S,FM,2004,WCPFC,19597,1x1,MON,511,810,5x5,MON,1,7366,10x20,MON,1,1129
S,FM,2005,WCPFC,20347,1x1,MON,478,731,5x5,MON,1,2810,10x20,MON,1,150
S,FM,2006,WCPFC,7879,1x1,MON,219,370,5x5,MON,1,2927,10x20,MON,1,200
S,FM,2007,WCPFC,9791,1x1,MON,246,386,5x5,MON,1,4325,...,...,...,0
S,FM,2008,WCPFC,13633,1x1,MON,349,544,5x5,MON,1,7377,...,...,...,0
S,FM,2009,WCPFC,18002,1x1,MON,449,810,5x5,MON,1,8454,10x20,MON,1,1440
S,FM,2010,WCPFC,19215,1x1,MON,415,628,5x5,MON,1,25035,10x20,MON,1,555
S,FM,2011,WCPFC,19480,1x1,MON,489,799,5x5,MON,1,27723,10x20,MON,1,952
S,FM,2012,WCPFC,28428,1x1,MON,611,957,5x5,MON,1,31732,10x20,MON,1,1808
S,FM,2013,WCPFC,21538,1x1,MON,447,742,5x5,MON,1,13915,10x20,MON,1,3010
S,FM,2014,WCPFC,29372,1x1,MON,476,936,5x5,MON,1,30797,10x20,MON,1,1994
S,FM,2015,WCPFC,45192,1x1,MON,644,1465,5x5,MON,1,66419,...,...,...,0
S,FM,2016,WCPFC,56639,1x1,MON,1011,2017,5x5,MON,1,72752,...,...,...,0
S,FM,2017,WCPFC,66446,1x1,MON,1093,2088,5x5,MON,1,81865,...,...,...,0
S,FM,2018,WCPFC,97477,1x1,MON,1382,2973,5x5,MON,1,107819,...,...,...,0
S,FM,2019,WCPFC,127864,1x1,MON,1251,2770,5x5,MON,1,105876,...,...,...,0
S,FM,2020,WCPFC,137960,1x1,MON,1601,3367,5x5,MON,1,39972,...,...,...,0
S,FM,2022,WCPFC,128146,1x1,MON,1482,3568,5x5,MON,1,4450,...,...,...,0
S,FM,2023,WCPFC,114578,1x1,MON,1436,3174,5x5,MON,1,112748,...,...,...,0
S,ID,1986,WCPFC,14428,1x1,MON,2539,67,5x10,MON,2,4731,...,...,...,0
S,ID,1987,WCPFC,25356,1x1,MON,2596,115,5x10,MON,1,3879,...,...,...,0
S,ID,2010,WCPFC,59098,1x1,MON,4215,74,5x10,MON,1,59515,5x5,MON,1,1662
S,ID,2011,WCPFC,51139,1x1,MON,4160,0,5x10,MON,1,88243,5x5,MON,1,4771
S,ID,2012,WCPFC,69058,1x1,MON,4260,0,5x10,MON,1,42097,5x5,MON,1,3730
S,ID,2013,WCPFC,169398,1x1,MON,4068,0,5x10,MON,1,80458,...,...,...,0
S,ID,2014,WCPFC,120860,1x1,MON,3859,0,5x10,MON,1,51798,...,...,...,0
S,ID,2015,WCPFC,42256,1x1,MON,4130,0,5x10,MON,1,7709,...,...,...,0
S,ID,2016,WCPFC,90458,1x1,MON,4360,0,5x10,MON,1,17824,...,...,...,0
S,ID,2017,WCPFC,117832,1x1,MON,4716,0,5x10,MON,1,34392,...,...,...,0
S,ID,2018,WCPFC,67665,1x1,MON,4310,0,5x10,MON,1,25527,...,...,...,0
S,ID,2019,WCPFC,112693,1x1,MON,4207,0,5x10,MON,1,45341,...,...,...,0
S,ID,2020,WCPFC,70725,1x1,MON,4196,0,5x10,MON,1,32268,...,...,...,0
S,ID,2021,WCPFC,111890,1x1,MON,4030,0,5x10,MON,1,28805,...,...,...,0
S,ID,2022,WCPFC,108308,1x1,MON,3445,6763,5x10,MON,1,21905,...,...,...,0
S,ID,2023,WCPFC,106571,1x1,MON,3540,9301,5x10,MON,1,17459,...,...,...,0
S,JP,1978,WCPFC,24194,1x1,MON,1123,0,5x5,MON,1,3637,...,...,...,0
S,JP,1990,WCPFC,120986,1x1,MON,2597,2539,5x5,MON,1,115,...,...,...,0
S,JP,1991,WCPFC,144084,1x1,MON,2503,2383,5x5,MON,1,6,...,...,...,0
S,JP,1992,WCPFC,124375,1x1,MON,2580,1777,5x5,MON,2,1074,5x5,MON,1,9
S,JP,1993,WCPFC,132556,1x1,MON,2475,2062,5x5,MON,2,1383,5x5,MON,1,1298
S,JP,1994,WCPFC,145006,1x1,MON,2463,2010,5x5,MON,1,2052,5x5,MON,2,1506
S,JP,1995,WCPFC,133125,1x1,MON,2136,2501,5x5,MON,2,19371,5x5,MON,1,2770
S,JP,1996,WCPFC,133684,1x1,MON,2299,3258,5x5,MON,2,26163,5x5,MON,1,1870
S,JP,1997,WCPFC,153287,1x1,MON,2572,2038,5x5,MON,2,9652,5x5,MON,1,1184
S,JP,1998,WCPFC,213066,1x1,MON,2547,1915,5x5,MON,2,15652,5x5,MON,1,2036
S,JP,1999,WCPFC,132517,1x1,MON,3405,2123,5x5,MON,2,10624,5x5,MON,1,1626
S,JP,2000,WCPFC,144969,1x1,MON,3260,2059,5x5,MON,2,13036,5x5,MON,1,5158
S,JP,2001,WCPFC,147371,1x1,MON,2664,2849,5x5,MON,2,19250,5x5,MON,1,3510
S,JP,2002,WCPFC,163289,1x1,MON,2419,3157,5x5,MON,2,22838,5x5,MON,1,2568
S,JP,2003,WCPFC,169181,1x1,MON,2547,3389,5x5,MON,2,34738,5x5,MON,1,3496
S,JP,2004,WCPFC,146423,1x1,MON,2949,3722,5x5,MON,2,17735,5x5,MON,1,4381
S,JP,2005,WCPFC,194496,1x1,MON,2857,2214,5x5,MON,2,21864,5x5,MON,1,4541
S,JP,2006,WCPFC,192702,1x1,MON,2968,2542,5x5,MON,2,30650,5x5,MON,1,5411
S,JP,2007,WCPFC,206288,1x1,MON,3032,2592,5x5,MON,2,21581,5x5,MON,1,4640
S,JP,2008,WCPFC,194515,1x1,MON,3080,1529,5x5,MON,2,28949,5x5,MON,1,4539
S,JP,2009,WCPFC,174760,1x1,MON,2702,1589,5x5,MON,1,24405,5x5,MON,2,22126
S,JP,2010,WCPFC,201610,1x1,MON,2296,2935,5x5,MON,1,117589,10x20,QTR,1,31098
S,JP,2011,WCPFC,151743,1x1,MON,2663,3373,5x5,MON,1,88730,10x20,QTR,1,22525
S,JP,2012,WCPFC,185153,1x1,MON,2781,3610,5x5,MON,1,156355,10x20,QTR,1,20020
S,JP,2013,WCPFC,175278,1x1,MON,2588,1352,5x5,MON,1,148873,10x20,MON,1,5442
S,JP,2014,WCPFC,162535,1x1,MON,2340,2229,5x5,MON,1,104301,10x20,QTR,1,18465
S,JP,2015,WCPFC,141724,1x1,MON,2090,2464,5x5,MON,1,70034,...,...,...,0
S,JP,2016,WCPFC,120061,1x1,MON,2235,2915,5x5,MON,1,80277,...,...,...,0
S,JP,2017,WCPFC,120588,1x1,MON,2211,2754,5x5,MON,1,88188,...,...,...,0
S,JP,2018,WCPFC,127773,1x1,MON,1776,2622,5x5,MON,1,119734,...,...,...,0
S,JP,2019,WCPFC,129601,1x1,MON,1615,2959,5x5,MON,1,93648,...,...,...,0
S,JP,2020,WCPFC,117597,1x1,MON,1769,2840,5x5,MON,1,19373,...,...,...,0
S,JP,2022,WCPFC,112050,1x1,MON,1669,1310,5x5,MON,1,5491,...,...,...,0
S,JP,2023,WCPFC,115449,1x1,MON,1026,1147,5x5,MON,1,22702,...,...,...,0
S,KI,1999,WCPFC,3817,1x1,MON,105,106,5x5,MON,1,139,...,...,...,0
S,KI,2000,WCPFC,3435,1x1,MON,94,102,5x5,MON,1,109,...,...,...,0
S,KI,2002,WCPFC,3784,1x1,MON,85,117,5x5,MON,1,1008,...,...,...,0
S,KI,2003,WCPFC,3125,1x1,MON,84,101,5x5,MON,1,1339,...,...,...,0
S,KI,2004,WCPFC,3253,1x1,MON,79,120,5x5,MON,1,158,...,...,...,0
S,KI,2006,WCPFC,3208,1x1,MON,75,97,5x5,MON,1,2995,...,...,...,0
S,KI,2007,WCPFC,4153,1x1,MON,84,124,5x5,MON,1,2214,10x20,MON,1,150
S,KI,2008,WCPFC,4419,1x1,MON,115,153,5x5,MON,1,1093,...,...,...,0
S,KI,2009,WCPFC,16286,1x1,MON,254,385,10x20,MON,1,5361,5x5,MON,1,3186
S,KI,2010,WCPFC,18348,1x1,MON,265,454,5x5,MON,1,15186,10x20,MON,1,7877
S,KI,2011,WCPFC,33662,1x1,MON,423,619,5x5,MON,1,22978,10x20,MON,1,19495
S,KI,2012,WCPFC,50048,1x1,MON,602,991,5x5,MON,1,36358,10x20,MON,1,20513
S,KI,2013,WCPFC,58118,1x1,MON,711,1211,5x5,MON,1,39648,10x20,MON,1,16419
S,KI,2014,WCPFC,82704,1x1,MON,922,1521,5x5,MON,1,90491,10x20,MON,1,5090
S,KI,2015,WCPFC,117614,1x1,MON,1133,2176,5x5,MON,1,148421,...,...,...,0
S,KI,2016,WCPFC,132395,1x1,MON,1456,2757,5x5,MON,1,129762,...,...,...,0
S,KI,2017,WCPFC,122430,1x1,MON,1683,3574,5x5,MON,1,112725,...,...,...,0
S,KI,2018,WCPFC,153252,1x1,MON,1751,4078,5x5,MON,1,166962,...,...,...,0
S,KI,2019,WCPFC,194482,1x1,MON,1703,4403,5x5,MON,1,190003,...,...,...,0
S,KI,2020,WCPFC,161043,1x1,MON,1433,3255,5x5,MON,1,71168,...,...,...,0
S,KI,2022,WCPFC,156810,1x1,MON,1738,4085,5x5,MON,1,1262,...,...,...,0
S,KI,2023,WCPFC,179402,1x1,MON,1949,4825,5x5,MON,1,71791,...,...,...,0
S,KR,1993,WCPFC,70279,1x1,MON,2647,1439,5x5,MON,1,3393,10x20,MON,1,710
S,KR,1994,WCPFC,129992,1x1,MON,3014,2418,5x5,MON,1,8103,10x20,MON,1,101
S,KR,1995,WCPFC,123785,1x1,MON,2024,2122,5x5,MON,1,3061,...,...,...,0
S,KR,1996,WCPFC,114213,1x1,MON,1043,2917,5x5,MON,1,10106,10x20,MON,1,382
S,KR,1997,WCPFC,107622,1x1,MON,1044,2169,5x5,MON,1,9234,10x20,MON,1,58
S,KR,1998,WCPFC,136367,1x1,MON,1247,2903,5x5,MON,1,16001,10x20,MON,1,1110
S,KR,1999,WCPFC,103427,1x1,MON,1393,2308,5x5,MON,1,5090,...,...,...,0
S,KR,2000,WCPFC,130411,1x1,MON,1096,2421,5x5,MON,1,6894,10x20,MON,1,1609
S,KR,2001,WCPFC,131782,1x1,MON,1149,2424,5x5,MON,1,4335,10x20,MON,1,3057
S,KR,2002,WCPFC,168165,1x1,MON,1598,3514,10x20,MON,1,6484,5x5,MON,1,2112
S,KR,2003,WCPFC,136164,1x1,MON,1141,2511,5x5,MON,1,3862,10x20,MON,1,1717
S,KR,2004,WCPFC,135882,1x1,MON,1642,3639,5x5,MON,1,16761,10x20,MON,1,3785
S,KR,2005,WCPFC,155067,1x1,MON,1332,3317,10x20,MON,1,20079,5x5,MON,1,9612
S,KR,2006,WCPFC,193943,1x1,MON,1742,3937,10x20,MON,1,56196,5x5,MON,1,15379
S,KR,2007,WCPFC,205564,1x1,MON,1971,4086,10x20,MON,1,113132,5x5,MON,1,14583
S,KR,2008,WCPFC,179313,1x1,MON,1807,3411,10x20,MON,1,25733,5x5,MON,1,18324
S,KR,2009,WCPFC,239015,1x1,MON,1845,4443,10x20,MON,1,210245,5x5,MON,1,28439
S,KR,2010,WCPFC,198381,1x1,MON,1544,3601,5x5,MON,1,165252,10x20,MON,1,69345
S,KR,2011,WCPFC,153566,1x1,MON,1575,3588,5x5,MON,1,120872,10x20,MON,1,26664
S,KR,2012,WCPFC,200688,1x1,MON,1501,3790,5x5,MON,1,145359,10x20,MON,1,73904
S,KR,2013,WCPFC,178880,1x1,MON,1548,4385,5x5,MON,1,205273,10x20,MON,1,46740
S,KR,2014,WCPFC,215639,1x1,MON,1530,3664,5x5,MON,1,179850,10x20,MON,1,9741
S,KR,2015,WCPFC,224391,1x1,MON,1475,3861,5x5,MON,1,231391,...,...,...,0
S,KR,2016,WCPFC,225586,1x1,MON,1591,4036,5x5,MON,1,190820,...,...,...,0
S,KR,2017,WCPFC,184145,1x1,MON,1931,5110,5x5,MON,1,174361,...,...,...,0
S,KR,2018,WCPFC,219158,1x1,MON,2017,5201,5x5,MON,1,213504,...,...,...,0
S,KR,2019,WCPFC,274049,1x1,MON,1646,4831,5x5,MON,1,249542,...,...,...,0
S,KR,2020,WCPFC,201822,1x1,MON,1575,4060,5x5,MON,1,93225,...,...,...,0
S,KR,2022,WCPFC,183602,1x1,MON,1294,3657,5x5,MON,1,1846,...,...,...,0
S,KR,2023,WCPFC,182906,1x1,MON,1164,3616,5x5,MON,1,21827,...,...,...,0
S,MH,2001,WCPFC,27331,1x1,MON,542,543,5x5,MON,1,624,...,...,...,0
S,MH,2002,WCPFC,30283,1x1,MON,407,648,5x5,MON,1,952,...,...,...,0
S,MH,2003,WCPFC,27712,1x1,MON,539,810,5x5,MON,1,5464,10x20,MON,1,4006
S,MH,2004,WCPFC,32683,1x1,MON,622,1001,5x5,MON,1,7697,10x20,MON,1,2895
S,MH,2005,WCPFC,39727,1x1,MON,549,881,5x5,MON,1,11958,10x20,MON,1,2589
S,MH,2006,WCPFC,32261,1x1,MON,474,938,5x5,MON,1,18784,10x20,MON,1,2992
S,MH,2007,WCPFC,48153,1x1,MON,548,1009,5x5,MON,1,28799,10x20,MON,1,4594
S,MH,2008,WCPFC,24366,1x1,MON,447,613,5x5,MON,1,12809,10x20,MON,1,6607
S,MH,2009,WCPFC,34081,1x1,MON,495,866,5x5,MON,1,10840,10x20,MON,1,7579
S,MH,2010,WCPFC,41800,1x1,MON,638,1260,5x5,MON,1,31657,...,...,...,0
S,MH,2011,WCPFC,67098,1x1,MON,816,1524,5x5,MON,1,42365,...,...,...,0
S,MH,2012,WCPFC,57314,1x1,MON,896,2080,5x5,MON,1,44144,10x20,MON,1,4598
S,MH,2013,WCPFC,60608,1x1,MON,807,2157,5x5,MON,1,62243,10x20,MON,1,429
S,MH,2014,WCPFC,62247,1x1,MON,758,2045,5x5,MON,1,81472,10x20,MON,1,1406
S,MH,2015,WCPFC,77536,1x1,MON,691,2692,5x5,MON,1,87953,10x20,MON,1,677
S,MH,2016,WCPFC,50006,1x1,MON,630,1602,5x5,MON,1,58239,...,...,...,0
S,MH,2017,WCPFC,48353,1x1,MON,819,1695,5x5,MON,1,52957,...,...,...,0
S,MH,2018,WCPFC,60310,1x1,MON,837,1879,5x5,MON,1,64585,...,...,...,0
S,MH,2019,WCPFC,76777,1x1,MON,812,1967,5x5,MON,1,80637,...,...,...,0
S,MH,2020,WCPFC,69045,1x1,MON,703,1548,5x5,MON,1,17846,...,...,...,0
S,MH,2022,WCPFC,71321,1x1,MON,1014,1845,5x5,MON,1,2895,...,...,...,0
S,MH,2023,WCPFC,54881,1x1,MON,965,1524,5x5,MON,1,48740,...,...,...,0
S,NR,2018,WCPFC,6649,1x1,MON,72,151,5x5,MON,1,4432,...,...,...,0
S,NR,2019,WCPFC,29999,1x1,MON,341,654,5x5,MON,1,29564,...,...,...,0
S,NR,2020,WCPFC,70893,1x1,MON,1006,1916,5x5,MON,1,26676,...,...,...,0
S,NR,2022,WCPFC,83148,1x1,MON,1021,2394,5x5,MON,1,1728,...,...,...,0
S,NR,2023,WCPFC,81333,1x1,MON,896,1972,5x5,MON,1,42616,...,...,...,0
S,NZ,1978,WCPFC,0,...,...,0,0,5x5,MON,1,7363,...,...,...,0
S,NZ,1979,WCPFC,0,...,...,0,0,5x5,MON,1,28499,...,...,...,0
S,NZ,1980,WCPFC,0,...,...,0,0,5x5,MON,1,76824,...,...,...,0
S,NZ,1981,WCPFC,0,...,...,0,0,5x5,MON,1,25898,...,...,...,0
S,NZ,2001,WCPFC,9050,1x1,MON,138,302,10x20,MON,1,679,...,...,...,0
S,NZ,2003,WCPFC,16488,1x1,MON,379,697,10x20,MON,1,1318,...,...,...,0
S,NZ,2004,WCPFC,22710,1x1,MON,281,783,5x5,MON,1,877,...,...,...,0
S,NZ,2005,WCPFC,20644,1x1,MON,256,627,10x20,MON,1,3163,5x5,MON,1,1739
S,NZ,2006,WCPFC,21034,1x1,MON,386,835,5x5,MON,1,1741,...,...,...,0
S,NZ,2007,WCPFC,29503,1x1,MON,361,708,5x5,MON,1,286,10x20,MON,1,248
S,NZ,2008,WCPFC,22982,1x1,MON,369,689,5x5,MON,1,2288,...,...,...,0
S,NZ,2009,WCPFC,23867,1x1,MON,318,734,5x5,MON,1,23349,10x20,MON,1,21422
S,NZ,2010,WCPFC,21986,1x1,MON,263,579,5x5,MON,1,7730,...,...,...,0
S,NZ,2011,WCPFC,19138,1x1,MON,213,490,5x5,MON,1,7631,...,...,...,0
S,NZ,2012,WCPFC,18256,1x1,MON,229,501,5x5,MON,1,9526,10x20,MON,1,679
